domain,name,portrait_url,affiliation,id,label,gender,citations,h-index,co_author
humanity,Adilson Siqueira,https://scholar.google.co.uk/citations?view_op=medium_photo&user=3JU3-hgAAAAJ&citpid=2,Adjunct Professor at University of Sao Joao del-rei,3JU3-hgAAAAJ,"['Arts', 'Sustainbilty', 'Performing Arts', 'Dance', 'Theatre']",male,7,2,
humanity,Dana Sala,https://scholar.google.co.uk/citations?view_op=medium_photo&user=wKSBKA4AAAAJ&citpid=2,University of Oradea,wKSBKA4AAAAJ,"['Literature', 'arts', 'geography and aestehtics']",female,7,2,
humanity,Natacha Anto Moutinho,https://scholar.google.co.uk/citations?view_op=medium_photo&user=FnTzm_cAAAAJ&citpid=1,"Professor of Drawing, Minho University",FnTzm_cAAAAJ,"['Arts', 'Drawing', 'Colour']",female,5,2,
humanity,Lily Hibberd,https://scholar.google.co.uk/citations?view_op=medium_photo&user=5knJIhoAAAAJ&citpid=1,"ARC DECRA Research Fellow, University of New South Wales",5knJIhoAAAAJ,"['Agency', 'Justice', 'Arts', 'Media', 'Memory']",female,5,2,
humanity,Hanisa Hj Hassan,https://scholar.google.co.uk/citations?view_op=medium_photo&user=8vViVxQAAAAJ&citpid=2,Universiti Malaysia Kelantan,8vViVxQAAAAJ,"['Fashion', 'Design', 'Arts', 'Aesthetics', 'Culture']",female,5,1,
humanity,Dr. Hanisa Hassan,https://scholar.google.co.uk/citations?view_op=medium_photo&user=LxWghUoAAAAJ&citpid=3,"Institut Teknologi Bandung, University Malaysia Kelantan",LxWghUoAAAAJ,"['Fashion', 'Design', 'Arts', 'Humanities']",female,5,1,
humanity,Andrew Legg,https://scholar.google.co.uk/citations?view_op=medium_photo&user=v8P_zm0AAAAJ&citpid=1,"Director and Professor of Music, Conservatorium of Music, University of Tasmania",v8P_zm0AAAAJ,"['Music', 'culture', 'arts', 'performance', 'digital design']",male,4,2,
humanity,ulyana shchurko / tkachuk ( ),https://scholar.google.co.uk/citations?view_op=medium_photo&user=cIOxQIEAAAAJ&citpid=2,"associate professsor of economics, Lviv national academy of arts",cIOxQIEAAAAJ,"['economy of religion', 'culture', 'arts', 'social development', 'security']",female,4,1,
humanity,Julia Peters,https://scholar.google.co.uk/citations?view_op=medium_photo&user=NkoYLYwAAAAJ&citpid=1,"PhD researcher, Ghent University",NkoYLYwAAAAJ,"['sociology', 'arts', 'cultural policy', 'religion', 'irony']",female,4,1,
humanity,Alen Biskupovi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=tq_kk_sAAAAJ&citpid=2,"Assistant professor at the Department for Cultural Studies, Osijek",tq_kk_sAAAAJ,"['Humanities', 'Arts', 'Theater']",male,4,1,
humanity,Marg Rogers,https://scholar.google.co.uk/citations?view_op=medium_photo&user=T38K35gAAAAJ&citpid=1,University of New England,T38K35gAAAAJ,"['early childhood', 'arts', 'military families', 'mosaic research', 'early childhood technology']",female,3,1,
humanity,"DRS. TANGSI, M.Sn. UNM",https://scholar.google.co.uk/citations?view_op=medium_photo&user=iXoyQIoAAAAJ&citpid=6,Universitas Negeri Makassar,iXoyQIoAAAAJ,"['arts', 'education. culture']",male,3,1,
humanity,Mohd Fadhi Yakub,https://scholar.google.co.uk/citations?view_op=medium_photo&user=b5wVQY8AAAAJ&citpid=2,"Formgiving Design Research,University Technology Mara,Malaysia. Design, Roca Malaysia",b5wVQY8AAAAJ," ['Arts', 'Sanitary Design']",male,3,1,
humanity,Nuno Resende,https://scholar.google.co.uk/citations?view_op=medium_photo&user=M52-FqEAAAAJ&citpid=2,"Professor of Art History, University of Porto",M52-FqEAAAAJ,"['Arts', 'History', 'Photography', 'Hodography', 'Sculpture']",male,3,2,
natural science,Robert Langer,https://scholar.google.co.uk/citations?view_op=medium_photo&user=5HX--AYAAAAJ&citpid=2,"David H. Koch Institute Professor, MIT",5HX--AYAAAAJ,"['drug delivery', 'tissue engineering', 'biomaterials', 'nanotechnology', 'chemistry']",male,268859,259,
natural science,Thomas Doherty,https://scholar.google.co.uk/citations?view_op=medium_photo&user=CIQdaf8AAAAJ&citpid=2,"Senior Scientific Software Engineer,  University of Edinburgh",CIQdaf8AAAAJ,"['Software Engineering', 'Computational Biology', 'HPC', 'Physics']",male,212671,182,
natural science,Albert-Lszl Barabsi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=vsj2slIAAAAJ&citpid=2,"Northeastern University, Harvard Medical School",vsj2slIAAAAJ,"['network science', 'statistical physics', 'biological physics', 'physics', 'medicine']",male,187641,130,
natural science,Peer Bork,https://scholar.google.co.uk/citations?view_op=medium_photo&user=M6Etr6oAAAAJ&citpid=2,EMBL,M6Etr6oAAAAJ,"['biology', 'computational biology', 'systems biology', 'bioinformatics', 'evolution']",male,184533,184,
natural science,Rodney Ruoff,https://scholar.google.co.uk/citations?view_op=medium_photo&user=rKoPXo8AAAAJ&citpid=2,The IBS Center for Multidimensional Carbon Materials and Department of Chemistry UNIST,rKoPXo8AAAAJ,"['Chemistry', 'materials', 'carbon materials']",male,160335,147,
natural science,Eugene Koonin,https://scholar.google.co.uk/citations?view_op=medium_photo&user=F4P3ghEAAAAJ&citpid=2,"Senior Investigator, NCBI, NIH",F4P3ghEAAAAJ,['Biology'],male,159020,193,
natural science,Eric Torrence,https://scholar.google.co.uk/citations?view_op=medium_photo&user=5BdD3-sAAAAJ&citpid=2,University of Oregon,5BdD3-sAAAAJ,"['High Energy Physics', 'Particle Physics', 'Physics']",male,149295,167,
natural science,Andreas Warburton,https://scholar.google.co.uk/citations?view_op=medium_photo&user=HI4OwhYAAAAJ&citpid=2,McGill University,HI4OwhYAAAAJ,"['Physics', 'Particle Physics', 'High Energy Physics', 'Instrumentation', 'Subatomic Physics']",male,148254,170,
natural science,Chris Sander,https://scholar.google.co.uk/citations?view_op=medium_photo&user=4R7_wW8AAAAJ&citpid=2,"Dana-Farber Cancer Institute, Harvard Medical School, Memorial Sloan Kettering Cancer",4R7_wW8AAAAJ,"['Biology', 'Data Sciences', 'Evolution', 'Cancer Therapy']""",male,147725,154,
natural science,Donald Truhlar,https://scholar.google.co.uk/citations?view_op=medium_photo&user=1gaf87YAAAAJ&citpid=2,University of Minnesota,1gaf87YAAAAJ,"['Chemistry', 'Physics', 'Computation']",male,143112,162,
natural science,Nadia Rega,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ltONfGAAAAAJ&citpid=3,"Professor of Physical Chemistry, Department of Chemical Sciences, University of Napoli",ltONfGAAAAAJ,"['Chemistry', 'Theoretical Chemistry',  'Physical Chemistry', 'Computational Chemistry']",female,138173,57,
natural science,George P. Chrousos,https://scholar.google.co.uk/citations?view_op=medium_photo&user=rMgCyBUAAAAJ&citpid=3,"Professor, School of Medicine, National and Kapodistrian University of Athens",rMgCyBUAAAAJ,"['Clinical Medicine', 'Biology', 'Biochemistry']",male,135647,181,
natural science,Krzysztof Matyjaszewski,https://scholar.google.co.uk/citations?view_op=medium_photo&user=TSkli5EAAAAJ&citpid=1,Carnegie Mellon University,TSkli5EAAAAJ,"['Chemistry', 'Polymers', 'Polymer Chemistry', 'Polymer Science', 'Materials']",male,135010,176,
natural science,William T. Vetterling,https://scholar.google.co.uk/citations?view_op=medium_photo&user=nUGraTEAAAAJ&citpid=2,"Research Fellow, ZINK Imaging",nUGraTEAAAAJ,"['physics', 'numerical methods', 'modeling and simulation']",male,133073,48,
natural science,J Ellison,https://scholar.google.co.uk/citations?view_op=medium_photo&user=s-P5q2cAAAAJ&citpid=2,Riverside,s-P5q2cAAAAJ,['physics'],male,129669,155,
natural science,Byungsik Hong,https://scholar.google.co.uk/citations?view_op=medium_photo&user=UxQc9v0AAAAJ&citpid=1,Korea University,UxQc9v0AAAAJ,['Physics'],male,124323,157,
natural science,Steven G. Louie,https://scholar.google.co.uk/citations?view_op=medium_photo&user=m0u9N18AAAAJ&citpid=2,"Professor of Physics, University of California at Berkeley",m0u9N18AAAAJ,"['Physics', 'Theoretical Physics', 'Condensed Matter Theory', 'Materials Science', 'Nanoscience']",male,122107,142,
natural science,Albert Einstein,https://scholar.google.co.uk/citations?view_op=medium_photo&user=qc6CJjYAAAAJ&citpid=2,"Institute of Advanced Studies, Princeton",qc6CJjYAAAAJ,['Physics'],male,120157,195,
natural science,Jean Frechet,https://scholar.google.co.uk/citations?view_op=medium_photo&user=cJ2B_K0AAAAJ&citpid=3,King Abdullah University of Science & Technology (KAUST),cJ2B_K0AAAAJ,['chemistry'],male,117330,175,
natural science,Sergey Kuleshov,https://scholar.google.co.uk/citations?view_op=medium_photo&user=rSW5suMAAAAJ&citpid=2,researcher in Universidad Tecnica Federico Santa Maria,rSW5suMAAAAJ,['physics'],male,115021,141,
natural science,Sandro De Cecco,https://scholar.google.co.uk/citations?view_op=medium_photo&user=775UehEAAAAJ&citpid=2,Sapienza Universit di Roma,775UehEAAAAJ,['Physics'],male,113425,140,
natural science,Tiziano Camporesi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=RxJ_l1QAAAAJ&citpid=1,CERN,RxJ_l1QAAAAJ,['Physics'],male,113051,138,
natural science,Florencia Canelli,https://scholar.google.co.uk/citations?view_op=medium_photo&user=udbzx3gAAAAJ&citpid=2,"Professor of Physics, University of Zurich",udbzx3gAAAAJ,"['Physics', 'High Energy Physics', 'Collider', 'LHC']",female,108231,150,
natural science,Tulika Bose,https://scholar.google.co.uk/citations?view_op=medium_photo&user=UGpiOJ8AAAAJ&citpid=2,"Associate Professor of Physics, Boston University",UGpiOJ8AAAAJ,"['Physics', 'High Energy Physics', 'Particle Physics', 'CMS', 'D0']",female,105561,143,
natural science,Xavier Espinal Curull,https://scholar.google.co.uk/citations?view_op=medium_photo&user=hqseP_YAAAAJ&citpid=2,CERN,hqseP_YAAAAJ,"['Physics', 'Distributed computing', 'Large Scale Storage']",male,102698,142,
natural science,Richard Young,https://scholar.google.co.uk/citations?view_op=medium_photo&user=lRTRxSIAAAAJ&citpid=2,"Professor of Biology, MIT",lRTRxSIAAAAJ,"['Biology', 'Genetics', 'Genomics', 'Epigenetics', 'Cancer']",male,100442,155,
natural science,HHJ ten Kate,https://scholar.google.co.uk/citations?view_op=medium_photo&user=snIzmeUAAAAJ&citpid=1,"Professor in Physics and Superconductivity, CERN, University of Twente",snIzmeUAAAAJ,"['physics', 'superconductivity', 'superconductors', 'magnets']",male,99417,123,
natural science,Martti Raidal,https://scholar.google.co.uk/citations?view_op=medium_photo&user=0VIRqYsAAAAJ&citpid=2,"National Institute of Chemical Physics and Biophysics, Tallinn",0VIRqYsAAAAJ,"['physics', 'astroparticle physics', 'cosmology']",male,99351,135,
natural science,Nuno Leonardo,https://scholar.google.co.uk/citations?view_op=medium_photo&user=BCSg_bIAAAAJ&citpid=2,CERN researcher,BCSg_bIAAAAJ,"['Physics', 'High Energy Physics', 'Nuclear physics']",male,96062,136,
natural science,John W. Harris,https://scholar.google.co.uk/citations?view_op=medium_photo&user=WvaolBUAAAAJ&citpid=2,"Professor of Physics, Yale University",WvaolBUAAAAJ,['Physics'],male,95843,144,
natural science,George Church,https://scholar.google.co.uk/citations?view_op=medium_photo&user=SfDzdgEAAAAJ&citpid=2,Harvard Medical School,SfDzdgEAAAAJ,['Chemistry'],male,94356,151,
natural science,Mia Tosi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=WeKlyWIAAAAJ&citpid=2,Universita' degli Studi di Padova,WeKlyWIAAAAJ,"['physics', 'hep', 'particle physics']",female,94139,136,
natural science,Michael B. Eisen,https://scholar.google.co.uk/citations?view_op=medium_photo&user=z2foFg4AAAAJ&citpid=2,"Investigator, HHMI and Associate Professor of Molecular and Cell Biology, UC Berkeley",z2foFg4AAAAJ,"['Biology', 'Genetics', 'Genomics', 'Evolution', 'Development']",male,92243,73,
natural science,Hafeez R. Hoorani,https://scholar.google.co.uk/citations?view_op=medium_photo&user=MpFgxTYAAAAJ&citpid=2,"Director General, National Centre for Physics, Islamabad - Pakistan",MpFgxTYAAAAJ,"['Physics', 'Instruments and Instrumentation']",male,92029,127,
natural science,Dongyuan Zhao,https://scholar.google.co.uk/citations?view_op=medium_photo&user=QdZjCjkAAAAJ&citpid=2,"Fudan University, China",QdZjCjkAAAAJ,"['Chemistry', 'Material Science']",male,91518,145,
natural science,Reka Albert,https://scholar.google.co.uk/citations?view_op=medium_photo&user=d27Ji6kAAAAJ&citpid=2,"Distinguished Professor, Penn State",d27Ji6kAAAAJ,"['Networks', 'Physics', 'Biology', 'Mathematics']",female,90720,53,
natural science,William L. Jorgensen,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Keb01PsAAAAJ&citpid=2,"Sterling Professor of Chemistry, Yale University",Keb01PsAAAAJ,"['Chemistry', 'Biochemistry']",male,89829,115,
natural science,Alex Zunger,https://scholar.google.co.uk/citations?view_op=medium_photo&user=9I1Ner8AAAAJ&citpid=2,"University of Colorado ,Boulder,Colorado.Renewable and Sustainable Energy Institute",9I1Ner8AAAAJ,"['Physics', 'Material Science', 'nano science', 'photovoltaics']",male,88283,136,
natural science,Diego Casadei,https://scholar.google.co.uk/citations?view_op=medium_photo&user=keKdtdMAAAAJ&citpid=2,"Cosylab, INFN, NYU, CERN, FHNW, UCL, U.Birmingham",keKdtdMAAAAJ,['Physics'],male,87380,119,
natural science,W James Kent,https://scholar.google.co.uk/citations?view_op=medium_photo&user=dnKnXxIAAAAJ&citpid=2,"UC Santa Cruz Genomics Institute, University of California Santa Cruz, UCSC Genome",dnKnXxIAAAAJ,"['Bioinformatics', 'Epigenetics', 'Biology']",male,87325,71,
natural science,James M. Tour,https://scholar.google.co.uk/citations?view_op=medium_photo&user=YwoecRMAAAAJ&citpid=3,"Professor, Rice University, Department of Chemistry, Materials Science",YwoecRMAAAAJ,"['chemistry', 'materials', 'electronics', 'nanotechnology',  'graphene']",male,85823,135,
natural science,Manuel Cardona,https://scholar.google.co.uk/citations?view_op=medium_photo&user=WWXbcK8AAAAJ&citpid=3,Max Planck Institut,WWXbcK8AAAAJ,"['Materials Science', 'Physics']",male,85527,126,
natural science,Paul M Vanhoutte,https://scholar.google.co.uk/citations?view_op=medium_photo&user=bfSkNEMAAAAJ&citpid=2,"Chair Professor in Pharmacology, University of Hong Kong",bfSkNEMAAAAJ,['Biology'],male,85191,140,
natural science,Mikhail Katsnelson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=MGcJlikAAAAJ&citpid=7,"Professor of Theoretical Physics, Radboud University Nijmegen",MGcJlikAAAAJ,"['Physics', 'Materials Science', 'Theoretical Physics', 'Nanoscience']",male,85155,102,
natural science,giulia manca,https://scholar.google.co.uk/citations?view_op=medium_photo&user=HcbxKJwAAAAJ&citpid=2,"University of Oxford, University of Liverpool, University of Cagliari, INFN ",HcbxKJwAAAAJ,"['Physics', 'Astronomy', 'Computing']",female,85057,123,
natural science,Pina J.,https://scholar.google.co.uk/citations?view_op=medium_photo&user=wMw8ECwAAAAJ&citpid=2,Pos-doc Reseacher at LIP ,wMw8ECwAAAAJ,"['Computing', 'Physics']",male,83873,118,
natural science,Roderic Guigo,https://scholar.google.co.uk/citations?view_op=medium_photo&user=nUDzsZsAAAAJ&citpid=3,"Professor of Bioinformatics, Center for Genomic Regulation, Universitat Pompeu Fabra",nUDzsZsAAAAJ,"['Computational Biology', 'Genomics', 'Bioinformatics', 'Biology']",male,83185,91,
natural science,Aravind L,https://scholar.google.co.uk/citations?view_op=medium_photo&user=aS_TLX4AAAAJ&citpid=2,"Senior Investigator, National Institutes of Health",aS_TLX4AAAAJ,['Biology'],male,81598,124,
natural science,"Rashid Sunyaev, RA Sunyaev, R. Syunyaev, . ",https://scholar.google.co.uk/citations?view_op=medium_photo&user=m70zLV0AAAAJ&citpid=2,MPA&IKI,m70zLV0AAAAJ,"['Astrophysics', 'Cosmology', 'Physics', 'X-Ray Astronomy', 'Space Science']",male,78150,109,
natural science,Csar A. Bernardes,https://scholar.google.co.uk/citations?view_op=medium_photo&user=cioSIRYAAAAJ&citpid=2,"Postdoctoral Fellowship, NCC -- UNESP",cioSIRYAAAAJ,"['Physics', 'Particle Physics', 'High-Energy Physics', 'Experimental High-Energy Physics']",male,76729,131,
natural science,Masahiko Hada,https://scholar.google.co.uk/citations?view_op=medium_photo&user=a_WQvWkAAAAJ&citpid=3,"Professor of Chemistry, Tokyo Metropolitan University",a_WQvWkAAAAJ,"['Chemistry', 'Quantum Chemistry', 'Physical Chemistry']",male,76698,42,
natural science,Richard  N. Zare,https://scholar.google.co.uk/citations?view_op=medium_photo&user=NWIMAqIAAAAJ&citpid=2,"Professor of Chemistry, Stanford University",NWIMAqIAAAAJ,['chemistry'],male,76226,133,
natural science,stefano lami,https://scholar.google.co.uk/citations?view_op=medium_photo&user=O3XsOX8AAAAJ&citpid=2,INFN,O3XsOX8AAAAJ,['physics'],male,75702,131,
natural science,Richard Dawkins,https://scholar.google.co.uk/citations?view_op=medium_photo&user=hxSNRI8AAAAJ&citpid=2,Biology,hxSNRI8AAAAJ,['Biology'],male,74075,62,
natural science,Nicola Turini,https://scholar.google.co.uk/citations?view_op=medium_photo&user=MfS2Ip4AAAAJ&citpid=3,University of Siena,MfS2Ip4AAAAJ,['physics'],male,73898,141,
natural science,EW Meijer,https://scholar.google.co.uk/citations?view_op=medium_photo&user=vPOv3boAAAAJ&citpid=1,Distinguished University Professor of the Eindhoven University of Technology,vPOv3boAAAAJ,['Chemistry'],male,72123,125,
natural science,Peter W. Laird,https://scholar.google.co.uk/citations?view_op=medium_photo&user=blgHjLAAAAAJ&citpid=3,Van Andel Research Institute,blgHjLAAAAAJ,"['Biology', 'Molecular Biology', 'Cancer', 'Epigenomics', 'Epigenetics']",male,70746,103,
natural science,Katsushi Arisaka,https://scholar.google.co.uk/citations?view_op=medium_photo&user=NWKOsDQAAAAJ&citpid=2,"Professor of Physics and Astronomy,  University of California Los Angeles",NWKOsDQAAAAJ,"['Physics', 'Astronomy', 'Cosmology', 'Neuroscience', 'Biophysics']",male,70341,102,
natural science,Carninci Piero,https://scholar.google.co.uk/citations?view_op=medium_photo&user=33sEewQAAAAJ&citpid=6,"RIKEN Center for Life Science Technologies, Division Genomic Technologies",33sEewQAAAAJ,"['Genomics', 'molecular biology', 'genome', 'biology', 'bioinformatics']",male,69752,98,
natural science,James R. Heath,https://scholar.google.co.uk/citations?view_op=medium_photo&user=W_ZpqUwAAAAJ&citpid=3,California Institute of Technology,W_ZpqUwAAAAJ,"['chemistry', 'oncology', 'biotechnology', 'materials science', 'physics']",male,67859,109,
natural science,Amr Radi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=gR7u6gcAAAAJ&citpid=2,"Professor of Computational Physics,  Ain Shams University",gR7u6gcAAAAJ,"['Physics', 'Computer Science.']",male,66162,106,
natural science,Federico Capasso,https://scholar.google.co.uk/citations?view_op=medium_photo&user=CmpEzW8AAAAJ&citpid=3,Harvard University,CmpEzW8AAAAJ,['physics'],male,65631,125,
natural science,Jon Godwin,https://scholar.google.co.uk/citations?view_op=medium_photo&user=_Q62CNAAAAAJ&citpid=2,"Professor of Statistics in Medicine and Society, Glasgow Caledonian University",_Q62CNAAAAAJ,"['Art', 'astrophysics', 'audio', 'biology', 'chemistry']",male,64441,57,
natural science,Eunil Won,https://scholar.google.co.uk/citations?view_op=medium_photo&user=EYR6R8gAAAAJ&citpid=2,"Professor in Physics Department, Korea University",EYR6R8gAAAAJ,['physics'],male,64304,124,
